time,T_out,RH_out,T_in,RH_in,Q_m3h
2022-01-15 10:00:00+00:00,-3.32,37.27,5.3,30.53,131.0
2022-01-15 11:00:00+00:00,-4.46,40.11,5.26,32.52,131.0
2022-01-15 12:00:00+00:00,-4.95,41.49,5.25,33.24,131.0
2022-01-15 13:00:00+00:00,-5.38,43.04,5.24,33.56,131.0
2022-01-15 14:00:00+00:00,-5.79,44.57,5.23,33.74,131.0
2022-01-15 15:00:00+00:00,-5.98,45.3,5.22,33.82,131.0
2022-01-15 16:00:00+00:00,-5.86,44.1,5.23,33.7,131.0
2022-01-15 17:00:00+00:00,-5.62,40.71,5.25,33.17,131.0
2022-01-15 18:00:00+00:00,-5.43,36.92,5.26,32.4,131.0
2022-01-15 19:00:00+00:00,-5.17,33.04,5.27,31.53,131.0
2022-01-15 20:00:00+00:00,-4.86,29.52,5.29,30.68,131.0
2022-01-15 21:00:00+00:00,-4.77,26.99,5.3,29.94,131.0
2022-01-15 22:00:00+00:00,-4.76,25.32,5.3,29.37,131.0
2022-01-15 23:00:00+00:00,-4.85,24.52,5.3,29.0,131.0
2022-01-16 00:00:00+00:00,-4.91,23.65,3.32,20.92,860.0
2022-01-16 01:00:00+00:00,-3.58,20.82,3.59,20.0,860.0
2022-01-16 02:00:00+00:00,0.73,15.27,4.55,18.65,860.0
2022-01-16 03:00:00+00:00,4.66,11.87,5.44,17.72,860.0
2022-01-16 04:00:00+00:00,7.33,8.68,6.06,15.78,860.0
2022-01-16 05:00:00+00:00,8.63,6.74,6.37,14.18,860.0
2022-01-16 06:00:00+00:00,9.07,6.07,6.5,13.55,860.0
2022-01-16 07:00:00+00:00,8.77,6.31,6.45,13.72,860.0
2022-01-16 08:00:00+00:00,6.44,12.57,5.94,18.99,860.0
2022-01-16 09:00:00+00:00,4.18,15.21,5.43,20.21,860.0
2022-01-16 10:00:00+00:00,2.7,14.35,5.67,25.14,131.0
2022-01-16 11:00:00+00:00,1.08,15.91,5.61,27.12,131.0
2022-01-16 12:00:00+00:00,0.48,15.97,5.58,27.68,131.0
2022-01-16 13:00:00+00:00,-0.16,16.08,5.56,27.76,131.0
2022-01-16 14:00:00+00:00,-0.45,15.55,5.55,27.58,131.0
2022-01-16 15:00:00+00:00,-0.89,14.7,5.53,27.22,131.0
2022-01-16 16:00:00+00:00,-1.55,13.77,5.5,26.76,131.0
2022-01-16 17:00:00+00:00,-2.24,13.0,5.47,26.31,131.0
2022-01-16 18:00:00+00:00,-2.88,12.89,5.44,26.03,131.0
2022-01-16 19:00:00+00:00,-3.29,12.48,5.43,25.78,131.0
2022-01-16 20:00:00+00:00,-3.55,13.05,5.41,25.76,131.0
2022-01-16 21:00:00+00:00,-3.99,14.47,5.39,25.98,131.0
2022-01-16 22:00:00+00:00,-4.24,14.78,5.38,26.07,131.0
2022-01-16 23:00:00+00:00,-4.56,14.23,5.36,25.96,131.0
2022-01-17 00:00:00+00:00,-4.93,13.68,3.36,15.85,860.0
2022-01-17 01:00:00+00:00,-3.88,12.51,3.56,15.34,860.0
2022-01-17 02:00:00+00:00,0.08,10.53,4.43,15.16,860.0
2022-01-17 03:00:00+00:00,4.84,6.87,5.5,13.48,860.0
2022-01-17 04:00:00+00:00,7.56,4.4,6.13,11.62,860.0
2022-01-17 05:00:00+00:00,8.54,4.24,6.37,11.54,860.0
2022-01-17 06:00:00+00:00,8.41,4.64,6.36,11.93,860.0
2022-01-17 07:00:00+00:00,7.66,5.27,6.21,12.45,860.0
2022-01-17 08:00:00+00:00,5.81,7.59,5.8,14.26,860.0
2022-01-17 09:00:00+00:00,2.01,16.39,4.94,19.93,860.0
2022-01-17 10:00:00+00:00,0.03,15.39,5.54,24.55,131.0
2022-01-17 11:00:00+00:00,-0.33,14.94,5.52,26.31,131.0
2022-01-17 12:00:00+00:00,1.18,12.34,5.59,26.51,131.0
2022-01-17 13:00:00+00:00,2.42,10.73,5.64,26.34,131.0
2022-01-17 14:00:00+00:00,2.16,10.55,5.64,26.22,131.0
2022-01-17 15:00:00+00:00,0.92,10.7,5.59,26.06,131.0
2022-01-17 16:00:00+00:00,-0.4,10.22,5.53,25.69,131.0
2022-01-17 17:00:00+00:00,-0.95,9.51,5.51,25.3,131.0
2022-01-17 18:00:00+00:00,-1.21,8.74,5.49,24.94,131.0
2022-01-17 19:00:00+00:00,-1.65,8.81,5.47,24.79,131.0
2022-01-17 20:00:00+00:00,-1.75,8.63,5.47,24.67,131.0
2022-01-17 21:00:00+00:00,-1.47,8.43,5.48,24.6,131.0
2022-01-17 22:00:00+00:00,-1.38,8.12,5.48,24.52,131.0
2022-01-17 23:00:00+00:00,-1.44,7.91,5.48,24.44,131.0
2022-01-18 00:00:00+00:00,-1.64,8.04,4.09,13.39,860.0
2022-01-18 01:00:00+00:00,-0.57,7.59,4.31,13.09,860.0
2022-01-18 02:00:00+00:00,3.03,7.59,5.11,13.69,860.0
2022-01-18 03:00:00+00:00,7.22,7.91,6.06,14.94,860.0
2022-01-18 04:00:00+00:00,9.74,4.33,6.65,11.81,860.0
2022-01-18 05:00:00+00:00,10.3,3.96,6.8,11.43,860.0
2022-01-18 06:00:00+00:00,9.81,4.09,6.71,11.51,860.0
2022-01-18 07:00:00+00:00,8.61,4.68,6.46,11.98,860.0
2022-01-18 08:00:00+00:00,6.15,6.96,5.91,13.75,860.0
2022-01-18 09:00:00+00:00,1.43,14.06,4.84,17.96,860.0
2022-01-18 10:00:00+00:00,-0.26,14.81,5.56,23.6,131.0
2022-01-18 11:00:00+00:00,-0.65,14.6,5.54,25.81,131.0
2022-01-18 12:00:00+00:00,-0.42,14.32,5.54,26.57,131.0
2022-01-18 13:00:00+00:00,0.18,13.21,5.57,26.67,131.0
2022-01-18 14:00:00+00:00,0.0,13.16,5.56,26.68,131.0
2022-01-18 15:00:00+00:00,-0.54,13.75,5.53,26.74,131.0
2022-01-18 16:00:00+00:00,-0.98,14.26,5.51,26.8,131.0
2022-01-18 17:00:00+00:00,-1.78,14.48,5.47,26.74,131.0
2022-01-18 18:00:00+00:00,-2.38,14.95,5.44,26.71,131.0
2022-01-18 19:00:00+00:00,-2.54,14.6,5.43,26.58,131.0
2022-01-18 20:00:00+00:00,-2.04,13.22,5.45,26.3,131.0
2022-01-18 21:00:00+00:00,-1.9,12.55,5.45,26.08,131.0
2022-01-18 22:00:00+00:00,-3.1,13.02,5.4,25.96,131.0
2022-01-18 23:00:00+00:00,-3.85,13.57,5.36,25.91,131.0
2022-01-19 00:00:00+00:00,-4.92,15.19,3.33,16.62,860.0
2022-01-19 01:00:00+00:00,-5.02,16.64,3.27,17.17,860.0
2022-01-19 02:00:00+00:00,-1.18,14.2,4.11,17.17,860.0
2022-01-19 03:00:00+00:00,3.06,9.46,5.05,15.23,860.0
2022-01-19 04:00:00+00:00,3.94,8.24,5.25,14.46,860.0
2022-01-19 05:00:00+00:00,3.45,9.04,5.14,14.98,860.0
2022-01-19 06:00:00+00:00,2.93,9.91,5.02,15.53,860.0
2022-01-19 07:00:00+00:00,2.25,10.59,4.86,15.85,860.0
2022-01-19 08:00:00+00:00,1.16,11.45,4.61,16.15,860.0
2022-01-19 09:00:00+00:00,-0.64,14.52,4.18,17.6,860.0
2022-01-19 10:00:00+00:00,-3.42,22.67,5.2,24.42,131.0
2022-01-19 11:00:00+00:00,-3.57,23.26,5.19,27.37,131.0
2022-01-19 12:00:00+00:00,-3.5,22.83,5.2,28.36,131.0
2022-01-19 13:00:00+00:00,-3.2,21.11,5.21,28.43,131.0
2022-01-19 14:00:00+00:00,-2.85,20.48,5.23,28.42,131.0
2022-01-19 15:00:00+00:00,-2.37,20.45,5.25,28.53,131.0
2022-01-19 16:00:00+00:00,-2.2,20.41,5.26,28.61,131.0
2022-01-19 17:00:00+00:00,-2.28,20.79,5.26,28.71,131.0
2022-01-19 18:00:00+00:00,-1.96,20.49,5.27,28.75,131.0
2022-01-19 19:00:00+00:00,-1.28,19.11,5.3,28.62,131.0
2022-01-19 20:00:00+00:00,-1.1,18.58,5.31,28.51,131.0
2022-01-19 21:00:00+00:00,-1.72,19.57,5.29,28.56,131.0
2022-01-19 22:00:00+00:00,-3.14,22.32,5.23,28.82,131.0
2022-01-19 23:00:00+00:00,-3.84,24.29,5.19,29.1,131.0
2022-01-20 00:00:00+00:00,-4.37,26.99,3.33,23.07,860.0
2022-01-20 01:00:00+00:00,-4.31,28.42,3.3,23.76,860.0
2022-01-20 02:00:00+00:00,-1.2,25.02,3.98,24.08,860.0
2022-01-20 03:00:00+00:00,2.66,18.18,4.84,21.97,860.0
2022-01-20 04:00:00+00:00,4.31,17.15,5.22,22.15,860.0
2022-01-20 05:00:00+00:00,4.24,18.2,5.21,22.98,860.0
2022-01-20 06:00:00+00:00,3.54,19.46,5.05,23.55,860.0
2022-01-20 07:00:00+00:00,2.79,20.71,4.88,24.01,860.0
2022-01-20 08:00:00+00:00,1.99,22.12,4.69,24.5,860.0
2022-01-20 09:00:00+00:00,0.34,26.41,4.31,26.25,860.0
2022-01-20 10:00:00+00:00,-2.11,31.74,5.14,29.9,131.0
2022-01-20 11:00:00+00:00,-2.65,32.14,5.12,31.59,131.0
2022-01-20 12:00:00+00:00,-2.02,29.97,5.15,31.95,131.0
2022-01-20 13:00:00+00:00,-0.56,25.62,5.22,31.6,131.0
2022-01-20 14:00:00+00:00,-0.55,25.14,5.22,31.4,131.0
2022-01-20 15:00:00+00:00,-1.87,28.31,5.17,31.62,131.0
2022-01-20 16:00:00+00:00,-2.78,30.84,5.13,31.88,131.0
2022-01-20 17:00:00+00:00,-4.3,36.02,5.07,32.41,131.0
2022-01-20 18:00:00+00:00,-6.87,46.49,4.96,33.29,131.0
2022-01-20 19:00:00+00:00,-8.43,55.53,4.88,34.17,131.0
2022-01-20 20:00:00+00:00,-9.07,60.17,4.85,34.77,131.0
2022-01-20 21:00:00+00:00,-9.22,61.45,4.84,35.06,131.0
2022-01-20 22:00:00+00:00,-9.0,62.15,4.84,35.38,131.0
2022-01-20 23:00:00+00:00,-8.89,62.96,4.84,35.68,131.0
2022-01-21 00:00:00+00:00,-9.1,65.59,2.14,36.01,860.0
2022-01-21 01:00:00+00:00,-8.62,63.36,2.19,35.78,860.0
2022-01-21 02:00:00+00:00,-5.84,49.77,2.78,33.44,860.0
2022-01-21 03:00:00+00:00,-3.26,37.95,3.34,30.26,860.0
2022-01-21 04:00:00+00:00,-1.18,28.49,3.79,26.6,860.0
2022-01-21 05:00:00+00:00,-0.12,24.97,4.02,25.15,860.0
2022-01-21 06:00:00+00:00,0.35,23.65,4.12,24.61,860.0
2022-01-21 07:00:00+00:00,0.37,23.59,4.12,24.58,860.0
2022-01-21 08:00:00+00:00,0.02,24.19,4.03,24.74,860.0
2022-01-21 09:00:00+00:00,-0.77,26.74,3.84,25.82,860.0
2022-01-21 10:00:00+00:00,-2.06,31.31,4.88,29.68,131.0
2022-01-21 11:00:00+00:00,-2.69,32.18,4.86,31.61,131.0
2022-01-21 12:00:00+00:00,-3.03,31.98,4.86,32.1,131.0
2022-01-21 13:00:00+00:00,-2.39,29.76,4.89,32.02,131.0
2022-01-21 14:00:00+00:00,-1.57,27.29,4.94,31.75,131.0
2022-01-21 15:00:00+00:00,-1.47,26.56,4.95,31.54,131.0
2022-01-21 16:00:00+00:00,-1.9,27.52,4.94,31.53,131.0
2022-01-21 17:00:00+00:00,-2.69,29.13,4.91,31.59,131.0
2022-01-21 18:00:00+00:00,-3.93,32.35,4.86,31.81,131.0
2022-01-21 19:00:00+00:00,-5.53,37.44,4.8,32.2,131.0
2022-01-21 20:00:00+00:00,-7.1,43.28,4.73,32.65,131.0
2022-01-21 21:00:00+00:00,-8.44,49.56,4.67,33.15,131.0
2022-01-21 22:00:00+00:00,-9.23,55.07,4.64,33.71,131.0
2022-01-21 23:00:00+00:00,-9.7,60.95,4.61,34.46,131.0
2022-01-22 00:00:00+00:00,-9.95,67.48,1.79,35.83,860.0
2022-01-22 01:00:00+00:00,-8.43,63.09,2.08,36.22,860.0
2022-01-22 02:00:00+00:00,-4.17,45.26,3.01,33.47,860.0
2022-01-22 03:00:00+00:00,-1.7,37.53,3.55,31.97,860.0
2022-01-22 04:00:00+00:00,-0.46,33.64,3.82,30.86,860.0
2022-01-22 05:00:00+00:00,0.26,31.13,3.97,29.93,860.0
2022-01-22 06:00:00+00:00,0.55,29.85,4.03,29.33,860.0
2022-01-22 07:00:00+00:00,0.4,29.75,4.0,29.11,860.0
2022-01-22 08:00:00+00:00,-0.16,30.6,3.86,29.14,860.0
2022-01-22 09:00:00+00:00,-1.19,33.34,3.62,29.91,860.0
2022-01-22 10:00:00+00:00,-3.67,41.08,4.65,32.47,131.0
2022-01-22 11:00:00+00:00,-5.1,46.1,4.6,34.35,131.0
2022-01-22 12:00:00+00:00,-5.97,49.34,4.57,35.11,131.0
2022-01-22 13:00:00+00:00,-6.71,51.84,4.55,35.38,131.0
2022-01-22 14:00:00+00:00,-7.2,52.88,4.53,35.36,131.0
2022-01-22 15:00:00+00:00,-7.48,53.77,4.52,35.33,131.0
2022-01-22 16:00:00+00:00,-7.68,54.71,4.52,35.35,131.0
2022-01-22 17:00:00+00:00,-7.9,55.77,4.51,35.4,131.0
2022-01-22 18:00:00+00:00,-8.34,58.41,4.49,35.57,131.0
2022-01-22 19:00:00+00:00,-8.85,61.57,4.47,35.8,131.0
2022-01-22 20:00:00+00:00,-9.32,63.68,4.45,35.9,131.0
2022-01-22 21:00:00+00:00,-9.65,64.07,4.44,35.79,131.0
2022-01-22 22:00:00+00:00,-9.83,63.58,4.43,35.58,131.0
2022-01-22 23:00:00+00:00,-10.01,62.56,4.42,35.26,131.0
2022-01-23 00:00:00+00:00,-10.27,62.46,1.57,33.75,860.0
2022-01-23 01:00:00+00:00,-9.06,55.18,1.79,32.33,860.0
2022-01-23 02:00:00+00:00,-5.24,38.93,2.62,29.12,860.0
2022-01-23 03:00:00+00:00,-2.61,33.88,3.19,28.95,860.0
2022-01-23 04:00:00+00:00,-0.95,30.45,3.56,28.44,860.0
2022-01-23 05:00:00+00:00,-0.06,28.06,3.75,27.68,860.0
2022-01-23 06:00:00+00:00,0.29,27.75,3.83,27.79,860.0
2022-01-23 07:00:00+00:00,0.16,28.23,3.79,28.01,860.0
2022-01-23 08:00:00+00:00,-0.3,29.28,3.69,28.31,860.0
2022-01-23 09:00:00+00:00,-1.27,31.98,3.46,29.16,860.0
2022-01-23 10:00:00+00:00,-3.19,37.86,4.5,31.88,131.0
2022-01-23 11:00:00+00:00,-3.82,39.95,4.48,33.68,131.0
2022-01-23 12:00:00+00:00,-4.9,43.8,4.45,34.53,131.0
2022-01-23 13:00:00+00:00,-5.85,46.43,4.41,34.81,131.0
2022-01-23 14:00:00+00:00,-6.28,47.05,4.4,34.76,131.0
2022-01-23 15:00:00+00:00,-6.57,47.08,4.4,34.59,131.0
2022-01-23 16:00:00+00:00,-7.06,47.91,4.38,34.41,131.0
2022-01-23 17:00:00+00:00,-7.47,47.97,4.37,34.15,131.0
2022-01-23 18:00:00+00:00,-7.7,46.4,4.36,33.68,131.0
2022-01-23 19:00:00+00:00,-7.8,43.82,4.36,33.05,131.0
2022-01-23 20:00:00+00:00,-7.95,40.5,4.35,32.23,131.0
2022-01-23 21:00:00+00:00,-8.01,36.8,4.35,31.34,131.0
2022-01-23 22:00:00+00:00,-8.04,33.43,4.35,30.48,131.0
2022-01-23 23:00:00+00:00,-8.19,30.36,4.34,29.65,131.0
2022-01-24 00:00:00+00:00,-8.41,27.37,1.87,21.35,860.0
2022-01-24 01:00:00+00:00,-7.73,23.26,1.98,19.75,860.0
2022-01-24 02:00:00+00:00,-4.89,20.85,2.59,19.93,860.0
2022-01-24 03:00:00+00:00,-1.33,13.97,3.38,17.48,860.0
2022-01-24 04:00:00+00:00,0.43,12.77,3.77,17.29,860.0
2022-01-24 05:00:00+00:00,1.74,10.07,4.07,15.73,860.0
2022-01-24 06:00:00+00:00,2.19,9.74,4.17,15.59,860.0
2022-01-24 07:00:00+00:00,1.83,10.96,4.09,16.42,860.0
2022-01-24 08:00:00+00:00,0.96,12.49,3.9,17.27,860.0
2022-01-24 09:00:00+00:00,-0.6,16.37,3.54,19.34,860.0
2022-01-24 10:00:00+00:00,-3.83,25.08,4.38,25.69,131.0
2022-01-24 11:00:00+00:00,-5.35,27.86,4.33,28.45,131.0
2022-01-24 12:00:00+00:00,-5.48,26.45,4.33,29.1,131.0
2022-01-24 13:00:00+00:00,-4.83,23.71,4.36,28.98,131.0
2022-01-24 14:00:00+00:00,-4.87,23.12,4.37,28.82,131.0
2022-01-24 15:00:00+00:00,-5.39,24.17,4.35,28.84,131.0
2022-01-24 16:00:00+00:00,-6.21,25.92,4.32,28.95,131.0
2022-01-24 17:00:00+00:00,-6.87,27.44,4.29,29.05,131.0
2022-01-24 18:00:00+00:00,-7.74,29.58,4.26,29.2,131.0
2022-01-24 19:00:00+00:00,-9.11,33.36,4.2,29.43,131.0
2022-01-24 20:00:00+00:00,-10.8,39.86,4.13,29.87,131.0
2022-01-24 21:00:00+00:00,-11.32,44.09,4.1,30.35,131.0
2022-01-24 22:00:00+00:00,-11.39,47.31,4.1,30.88,131.0
2022-01-24 23:00:00+00:00,-11.65,51.46,4.08,31.48,131.0
2022-01-25 00:00:00+00:00,-12.05,55.86,0.95,29.59,860.0
2022-01-25 01:00:00+00:00,-11.42,54.56,1.03,29.74,860.0
2022-01-25 02:00:00+00:00,-9.27,47.01,1.47,29.1,860.0
2022-01-25 03:00:00+00:00,-7.07,40.37,1.93,28.39,860.0
2022-01-25 04:00:00+00:00,-5.51,33.52,2.26,26.46,860.0
2022-01-25 05:00:00+00:00,-4.18,28.34,2.54,24.75,860.0
2022-01-25 06:00:00+00:00,-3.31,25.15,2.72,23.55,860.0
2022-01-25 07:00:00+00:00,-2.96,24.13,2.79,23.19,860.0
2022-01-25 08:00:00+00:00,-3.04,24.29,2.76,23.24,860.0
2022-01-25 09:00:00+00:00,-3.54,25.64,2.63,23.7,860.0
2022-01-25 10:00:00+00:00,-5.74,32.72,4.0,27.83,131.0
2022-01-25 11:00:00+00:00,-6.27,34.27,3.99,30.15,131.0
2022-01-25 12:00:00+00:00,-7.19,37.54,3.97,31.2,131.0
2022-01-25 13:00:00+00:00,-8.41,41.76,3.93,31.76,131.0
2022-01-25 14:00:00+00:00,-8.94,43.28,3.91,31.94,131.0
2022-01-25 15:00:00+00:00,-9.1,43.41,3.92,31.95,131.0
2022-01-25 16:00:00+00:00,-9.27,44.06,3.92,31.97,131.0
2022-01-25 17:00:00+00:00,-9.83,46.81,3.9,32.14,131.0
2022-01-25 18:00:00+00:00,-10.53,50.9,3.87,32.46,131.0
2022-01-25 19:00:00+00:00,-11.27,55.54,3.84,32.83,131.0
2022-01-25 20:00:00+00:00,-11.94,60.83,3.82,33.29,131.0
2022-01-25 21:00:00+00:00,-12.33,65.56,3.8,33.81,131.0
2022-01-25 22:00:00+00:00,-12.45,69.52,3.8,34.38,131.0
2022-01-25 23:00:00+00:00,-12.51,73.16,3.8,34.97,131.0
2022-01-26 00:00:00+00:00,-12.55,76.71,0.63,36.54,860.0
2022-01-26 01:00:00+00:00,-10.87,68.21,0.96,35.89,860.0
2022-01-26 02:00:00+00:00,-6.95,49.51,1.81,33.17,860.0
2022-01-26 03:00:00+00:00,-4.51,43.68,2.34,33.19,860.0
2022-01-26 04:00:00+00:00,-3.11,39.36,2.64,32.42,860.0
2022-01-26 05:00:00+00:00,-2.34,37.15,2.81,31.98,860.0
2022-01-26 06:00:00+00:00,-1.98,35.51,2.88,31.36,860.0
2022-01-26 07:00:00+00:00,-1.98,34.47,2.87,30.7,860.0
2022-01-26 08:00:00+00:00,-2.33,34.44,2.79,30.31,860.0
2022-01-26 09:00:00+00:00,-3.1,36.19,2.61,30.57,860.0
2022-01-26 10:00:00+00:00,-5.28,43.93,3.87,32.61,131.0
2022-01-26 11:00:00+00:00,-5.82,46.4,3.86,34.4,131.0
2022-01-26 12:00:00+00:00,-6.4,48.81,3.85,35.16,131.0
2022-01-26 13:00:00+00:00,-7.65,54.01,3.8,35.62,131.0
2022-01-26 14:00:00+00:00,-8.56,57.57,3.77,35.79,131.0
2022-01-26 15:00:00+00:00,-9.05,59.63,3.76,35.86,131.0
2022-01-26 16:00:00+00:00,-9.62,62.7,3.74,35.99,131.0
2022-01-26 17:00:00+00:00,-10.46,67.02,3.71,36.13,131.0
2022-01-26 18:00:00+00:00,-11.23,70.06,3.69,36.1,131.0
2022-01-26 19:00:00+00:00,-11.72,70.81,3.67,35.88,131.0
2022-01-26 20:00:00+00:00,-11.97,68.72,3.66,35.39,131.0
2022-01-26 21:00:00+00:00,-12.08,65.66,3.66,34.77,131.0
2022-01-26 22:00:00+00:00,-12.11,64.62,3.66,34.41,131.0
2022-01-26 23:00:00+00:00,-12.18,67.59,3.65,34.6,131.0
2022-01-27 00:00:00+00:00,-12.27,73.91,0.57,36.2,860.0
2022-01-27 01:00:00+00:00,-10.38,66.71,0.95,36.23,860.0
2022-01-27 02:00:00+00:00,-6.8,49.51,1.72,33.57,860.0
2022-01-27 03:00:00+00:00,-4.21,39.96,2.29,31.67,860.0
2022-01-27 04:00:00+00:00,-2.85,34.78,2.58,30.11,860.0
2022-01-27 05:00:00+00:00,-2.04,30.91,2.76,28.5,860.0
2022-01-27 06:00:00+00:00,-1.67,28.18,2.83,27.07,860.0
2022-01-27 07:00:00+00:00,-1.8,26.94,2.8,26.14,860.0
2022-01-27 08:00:00+00:00,-2.34,27.39,2.67,25.98,860.0
2022-01-27 09:00:00+00:00,-3.28,29.08,2.45,26.25,860.0
2022-01-27 10:00:00+00:00,-5.95,37.26,3.7,29.63,131.0
2022-01-27 11:00:00+00:00,-7.5,43.06,3.64,31.96,131.0
2022-01-27 12:00:00+00:00,-8.54,47.18,3.61,32.95,131.0
2022-01-27 13:00:00+00:00,-9.42,50.97,3.58,33.44,131.0
2022-01-27 14:00:00+00:00,-9.68,51.62,3.58,33.56,131.0
2022-01-27 15:00:00+00:00,-9.82,50.19,3.58,33.32,131.0
2022-01-27 16:00:00+00:00,-9.94,46.56,3.58,32.66,131.0
2022-01-27 17:00:00+00:00,-10.0,42.62,3.59,31.83,131.0
2022-01-27 18:00:00+00:00,-9.96,39.34,3.59,31.08,131.0
2022-01-27 19:00:00+00:00,-10.04,36.48,3.59,30.38,131.0
2022-01-27 20:00:00+00:00,-10.32,34.71,3.59,29.8,131.0
2022-01-27 21:00:00+00:00,-10.61,32.32,3.58,29.18,131.0
2022-01-27 22:00:00+00:00,-10.84,31.31,3.57,28.76,131.0
2022-01-27 23:00:00+00:00,-10.99,30.03,3.57,28.39,131.0
2022-01-28 00:00:00+00:00,-11.05,29.62,0.74,21.3,860.0
2022-01-28 01:00:00+00:00,-9.25,25.73,1.1,20.53,860.0
2022-01-28 02:00:00+00:00,-4.7,19.29,2.1,19.63,860.0
2022-01-28 03:00:00+00:00,-1.41,15.36,2.83,18.74,860.0
2022-01-28 04:00:00+00:00,-0.04,15.7,3.14,19.6,860.0
2022-01-28 05:00:00+00:00,0.73,15.88,3.32,20.12,860.0
2022-01-28 06:00:00+00:00,0.86,16.55,3.35,20.69,860.0
2022-01-28 07:00:00+00:00,0.46,17.88,3.26,21.46,860.0
2022-01-28 08:00:00+00:00,-0.36,19.95,3.08,22.47,860.0
2022-01-28 09:00:00+00:00,-1.67,23.25,2.78,23.85,860.0
2022-01-28 10:00:00+00:00,-4.8,31.59,3.7,28.41,131.0
2022-01-28 11:00:00+00:00,-6.46,36.81,3.64,30.91,131.0
2022-01-28 12:00:00+00:00,-7.2,39.65,3.61,31.97,131.0
2022-01-28 13:00:00+00:00,-8.02,42.14,3.59,32.4,131.0
2022-01-28 14:00:00+00:00,-8.4,42.18,3.58,32.38,131.0
2022-01-28 15:00:00+00:00,-8.29,39.07,3.59,31.91,131.0
2022-01-28 16:00:00+00:00,-8.09,35.74,3.6,31.27,131.0
2022-01-28 17:00:00+00:00,-8.45,33.7,3.59,30.6,131.0
2022-01-28 18:00:00+00:00,-9.09,31.35,3.57,29.8,131.0
2022-01-28 19:00:00+00:00,-9.34,28.64,3.56,29.02,131.0
2022-01-28 20:00:00+00:00,-9.17,26.76,3.57,28.49,131.0
2022-01-28 21:00:00+00:00,-9.18,26.3,3.57,28.23,131.0
2022-01-28 22:00:00+00:00,-9.71,27.07,3.55,28.14,131.0
2022-01-28 23:00:00+00:00,-10.24,29.43,3.53,28.31,131.0
2022-01-29 00:00:00+00:00,-10.77,33.63,0.74,23.06,860.0
2022-01-29 01:00:00+00:00,-9.06,29.87,1.09,22.48,860.0
2022-01-29 02:00:00+00:00,-5.04,21.08,1.96,20.53,860.0
2022-01-29 03:00:00+00:00,-3.06,19.51,2.39,20.66,860.0
2022-01-29 04:00:00+00:00,-2.04,19.73,2.61,21.37,860.0
2022-01-29 05:00:00+00:00,-1.56,20.2,2.72,21.98,860.0
2022-01-29 06:00:00+00:00,-1.45,21.5,2.74,22.93,860.0
2022-01-29 07:00:00+00:00,-1.43,22.46,2.73,23.6,860.0
2022-01-29 08:00:00+00:00,-1.74,23.57,2.66,24.13,860.0
2022-01-29 09:00:00+00:00,-2.7,26.38,2.43,25.23,860.0
2022-01-29 10:00:00+00:00,-5.24,34.11,3.54,29.15,131.0
2022-01-29 11:00:00+00:00,-7.27,41.09,3.47,31.65,131.0
2022-01-29 12:00:00+00:00,-8.06,44.05,3.44,32.64,131.0
2022-01-29 13:00:00+00:00,-8.51,44.92,3.43,32.92,131.0
2022-01-29 14:00:00+00:00,-8.64,43.15,3.43,32.66,131.0
2022-01-29 15:00:00+00:00,-9.03,42.28,3.42,32.27,131.0
2022-01-29 16:00:00+00:00,-9.61,43.0,3.4,32.0,131.0
2022-01-29 17:00:00+00:00,-10.09,44.35,3.39,31.89,131.0
2022-01-29 18:00:00+00:00,-10.55,46.21,3.37,31.92,131.0
2022-01-29 19:00:00+00:00,-10.93,47.82,3.36,31.98,131.0
2022-01-29 20:00:00+00:00,-11.29,49.39,3.34,32.06,131.0
2022-01-29 21:00:00+00:00,-11.56,50.6,3.33,32.12,131.0
2022-01-29 22:00:00+00:00,-11.8,51.72,3.32,32.18,131.0
2022-01-29 23:00:00+00:00,-12.03,51.58,3.31,32.09,131.0
2022-01-30 00:00:00+00:00,-12.21,51.2,0.31,28.65,860.0
2022-01-30 01:00:00+00:00,-10.32,42.17,0.68,26.87,860.0
2022-01-30 02:00:00+00:00,-5.95,28.77,1.64,24.23,860.0
2022-01-30 03:00:00+00:00,-3.18,24.16,2.25,23.58,860.0
2022-01-30 04:00:00+00:00,-1.77,20.44,2.56,22.15,860.0
2022-01-30 05:00:00+00:00,-1.0,17.96,2.73,20.91,860.0
2022-01-30 06:00:00+00:00,-0.77,16.91,2.78,20.29,860.0
2022-01-30 07:00:00+00:00,-1.16,17.46,2.69,20.46,860.0
2022-01-30 08:00:00+00:00,-2.07,19.37,2.48,21.25,860.0
2022-01-30 09:00:00+00:00,-3.32,22.1,2.19,22.25,860.0
2022-01-30 10:00:00+00:00,-5.86,29.95,3.38,27.09,131.0
2022-01-30 11:00:00+00:00,-7.7,34.7,3.32,29.67,131.0
2022-01-30 12:00:00+00:00,-8.47,36.19,3.29,30.52,131.0
2022-01-30 13:00:00+00:00,-8.24,32.33,3.31,30.25,131.0
2022-01-30 14:00:00+00:00,-6.98,26.56,3.37,29.53,131.0
2022-01-30 15:00:00+00:00,-5.39,21.42,3.45,28.73,131.0
2022-01-30 16:00:00+00:00,-4.77,19.97,3.49,28.32,131.0
2022-01-30 17:00:00+00:00,-4.96,19.63,3.49,28.08,131.0
2022-01-30 18:00:00+00:00,-5.55,19.94,3.47,27.93,131.0
